"","ID","Name","Type","rConc","Name.1","Type.1","Value","Quality","Call","Threshold","In.Range","Out.Range","Peak.Ratio","X","X.1","Comments","PanelNumber","PlateName"
"18307","S96-A72","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"VAV1","Test",16.58486708,0,"Flag",0.023073164,999,85.19306919,0,NA,"VAV1","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18308","S96-A71","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"SOCS3","Test",19.62757215,1,"Pass",0.023073164,88.25005688,66.93940967,0.971141514,NA,"SOCS3","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18309","S96-A70","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"MAPK8","Test",999,0,"Flag",0.023073164,999,999,0,NA,"MAPK8","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18310","S96-A69","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"IRF2","Test",14.29136542,1,"Pass",0.023073164,79.15635142,66.31798817,0.970671573,NA,"IRF2","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18311","S96-A68","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"IFI44L","Test",999,0,"Flag",0.023073164,999,999,0,NA,"IFI44L","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18312","S96-A67","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"CD44","Test",999,0,"Flag",0.023073164,999,999,0,NA,"CD44","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18313","S96-A78","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"TNFRSF1A","Test",16.4748748,1,"Pass",0.023073164,79.98221752,999,1,NA,"TNFRSF1A","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18314","S96-A77","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"IL7R","Test",999,0,"Flag",0.023073164,999,999,0,NA,"IL7R","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18315","S96-A76","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"IL2RA","Test",999,0,"Flag",0.023073164,999,999,0,NA,"IL2RA","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18316","S96-A75","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"IL10","Test",999,0,"Flag",0.023073164,999,999,0,NA,"IL10","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18317","S96-A74","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"FOXP3","Test",999,0,"Flag",0.023073164,999,999,0,NA,"FOXP3","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18318","S96-A73","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"CD28","Test",999,0,"Flag",0.023073164,999,999,0,NA,"CD28","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18319","S96-A84","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"ZAP70","Test",999,0,"Flag",0.023073164,999,999,0,NA,"ZAP70","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18320","S96-A83","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"STAT1","Test",12.9699813,1,"Pass",0.023073164,81.77382765,999,1,NA,"STAT1","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18321","S96-A82","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"MX1","Test",999,0,"Flag",0.023073164,999,999,0,NA,"MX1","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18322","S96-A81","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"IRF4","Test",999,0,"Flag",0.023073164,999,999,0,NA,"IRF4","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18323","S96-A80","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"IFIT1","Test",999,0,"Flag",0.023073164,999,999,0,NA,"IFIT1","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18324","S96-A79","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"CEACAM1","Test",999,0,"Flag",0.023073164,999,999,0,NA,"CEACAM1","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18325","S96-A90","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"TNFRSF1B","Test",19.32916993,1,"Pass",0.023073164,84.94718856,65.45928729,0.876724636,NA,"TNFRSF1B","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18326","S96-A89","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"NFKB1","Test",13.83012958,1,"Pass",0.023073164,79.1948375,85.63482782,0.955309656,NA,"NFKB1","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18327","S96-A88","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"IL3","Test",999,0,"Flag",0.023073164,999,999,0,NA,"IL3","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18328","S96-A87","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"IL12B","Test",999,0,"Flag",0.023073164,999,999,0,NA,"IL12B","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18329","S96-A86","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"GAPDH","Test",9.552507248,1,"Pass",0.023073164,82.91773368,999,1,NA,"GAPDH","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18330","S96-A85","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"CD3E","Test",999,0,"Flag",0.023073164,999,999,0,NA,"CD3E","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18331","S96-A96","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"ZEB2","Test",999,0,"Flag",0.023073164,999,999,0,NA,"ZEB2","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18332","S96-A95","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"STAT3","Test",15.56257889,1,"Pass",0.023073164,78.98104604,999,1,NA,"STAT3","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18333","S96-A94","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"NUR77","Test",999,0,"Flag",0.023073164,999,999,0,NA,"NUR77","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18334","S96-A93","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"IRF7","Test",14.96829163,1,"Pass",0.023073164,82.41413103,65.92842956,0.988870609,NA,"IRF7","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18335","S96-A92","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"IFIT3","Test",13.09555305,1,"Pass",0.023073164,82.16109106,64.03467826,0.965245695,NA,"IFIT3","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18336","S96-A91","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"CXCL10","Test",14.85113552,1,"Pass",0.023073164,85.25567413,67.54277962,0.872008702,NA,"CXCL10","","Panel1","FR_RNA_T1D_MS_20251103_P1"
"18337","S96-A01","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"ACTA2","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18338","S96-A02","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"CD36","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18339","S96-A03","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"CD8A","Test",19.7631469200498,0,"Flag",0.021487681662316,85.7853213492624,75.3392587608238,0.331846718835356,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18340","S96-A04","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"CSF2RB","Test",15.8222833347502,0,"Flag",0.021487681662316,999,84.8210025080487,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18341","S96-A05","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"FGFR3","Test",16.734143098738,0,"Flag",0.021487681662316,999,85.9725071906694,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18342","S96-A06","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"H2-DMA","Test",20.1009855466922,0,"Flag",0.021487681662316,999,86.0787492586936,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18343","S96-A07","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"IGF2","Test",17.578720464929,0,"Flag",0.021487681662316,999,84.9359262674166,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18344","S96-A08","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"KDR","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18345","S96-A09","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"MMP9","Test",22.3444897420961,1,"Pass",0.021487681662316,86.855435539454,65.8036508805932,0.816339153545252,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18346","S96-A10","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"PPY","Test",8.7494228294401,1,"Pass",0.021487681662316,82.8748925368216,71.8337629757149,0.973319007510417,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18347","S96-A11","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"TEK","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18348","S96-A12","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"TNC","Test",14.6506945490989,1,"Pass",0.021487681662316,84.7393138320768,66.3813004697408,0.849208663708573,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18349","S96-A13","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"ACVR1","Test",16.4377977058297,1,"Pass",0.021487681662316,79.8493547355849,65.7052682461166,0.95844854293437,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18350","S96-A14","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"CD3E","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18351","S96-A15","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"CLEC7A","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18352","S96-A16","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"CXCL13","Test",14.5887154785836,1,"Pass",0.021487681662316,81.2788551812764,66.8275644714375,0.895878626198617,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18353","S96-A17","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"FGR","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18354","S96-A18","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"HIF1A","Test",13.9791178156428,1,"Pass",0.021487681662316,75.8689986447068,65.726843530216,0.957510446413577,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18355","S96-A19","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"IL1A","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18356","S96-A20","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"KLF5","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18357","S96-A21","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"NFATC1","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18358","S96-A22","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"PTGS2","Test",15.3697228703601,0,"Flag",0.021487681662316,999,81.9235741094005,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18359","S96-A23","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"TGFB1","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18360","S96-A24","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"TNFSF11","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18361","S96-A25","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"ANGPT1","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18362","S96-A26","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"CD4","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18363","S96-A27","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"COL11A1","Test",23.9046249122167,0,"Flag",0.021487681662316,76.1892576226062,66.6754502625541,0.448161542185597,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18364","S96-A28","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"DES","Test",15.1523741324097,0,"Flag",0.021487681662316,999,84.1352412585288,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18365","S96-A29","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"FLT4","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18366","S96-A30","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"IAPP","Test",12.1326144111913,1,"Pass",0.021487681662316,84.4243841268061,65.6024022912656,0.906442305838151,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18367","S96-A31","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"IL1B","Test",20.4379748395842,0,"Flag",0.021487681662316,999,83.717384486818,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18368","S96-A32","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"LCK","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18369","S96-A33","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"NLRP3","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18370","S96-A34","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"PTK2","Test",15.6227563414059,1,"Pass",0.021487681662316,80.6303817561472,65.7390290481171,0.957371429595962,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18371","S96-A35","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"TIMP1","Test",19.0577529144586,0,"Flag",0.021487681662316,999,85.2579325594712,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18372","S96-A36","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"VCAM1","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18373","S96-A37","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"ANPEP","Test",14.9514331461622,1,"Pass",0.021487681662316,78.8724643748001,65.8342457016085,0.930707957401864,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18374","S96-A38","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"CD44","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18375","S96-A39","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"COL1A1","Test",19.1486930129063,0,"Flag",0.021487681662316,83.8449157561986,66.5339980650223,0.749474971230164,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18376","S96-A40","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"EGFR","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18377","S96-A41","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"GCG","Test",4.84445667047701,0.948152223492338,"Pass",0.021487681662316,83.9222182145687,65.8766519328076,0.831534317373713,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18378","S96-A42","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"ICAM1","Test",19.3191684023022,0,"Flag",0.021487681662316,999,85.3452656786069,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18379","S96-A43","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"IL34","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18380","S96-A44","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"LEPR","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18381","S96-A45","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"PDGFA","Test",15.0843411961011,1,"Pass",0.021487681662316,84.2716153111746,65.9014938362492,0.90133447906584,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18382","S96-A46","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"RSPO1","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18383","S96-A47","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"TIMP2","Test",17.1184863259235,0,"Flag",0.021487681662316,999,82.6895090268824,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18384","S96-A48","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"VEGFA","Test",12.3513173643865,1,"Pass",0.021487681662316,78.9856963023944,65.659327543538,0.926910713517864,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18385","S96-A54","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"ICAM2","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18386","S96-A53","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"GFAP","Test",29.0652027346044,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18387","S96-A52","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"ADGRE1","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18388","S96-A51","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"COL1A2","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18389","S96-A50","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"CD74","Test",10.7053825801433,1,"Pass",0.021487681662316,80.0509990156317,65.5316244512621,0.93133206746804,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18390","S96-A49","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"BMP5","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18391","S96-A60","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"VEGFB","Test",21.5956948851577,1,"Pass",0.021487681662316,84.9992724550361,999,1,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18392","S96-A59","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"TLR3","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18393","S96-A58","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"SELE","Test",21.7367355639329,0,"Flag",0.021487681662316,78.4122049500368,66.4286826911,0.209834849350136,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18394","S96-A57","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"PDGFB","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18395","S96-A56","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"LY75","Test",17.1033444498294,1,"Pass",0.021487681662316,80.2964623948854,65.8268506941903,0.91043261608774,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18396","S96-A55","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"INS1","Test",17.5529422909954,0,"Flag",0.021487681662316,81.6681708144031,65.1496331253347,0.772173025096781,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18397","S96-A66","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"ICOSL","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18398","S96-A65","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"GHRL","Test",15.5893292210862,1,"Pass",0.021487681662316,80.824516855543,65.8894035071629,0.929457045770046,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18399","S96-A64","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"FAP","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18400","S96-A63","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"CSF1","Test",15.3569426000502,1,"Pass",0.021487681662316,80.0876156333109,65.7869117317793,0.967762669383727,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18401","S96-A62","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"CD80","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18402","S96-A61","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"BMP7","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
"18403","S96-A72","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","Unknown",1,"WNT2B","Test",999,0,"Flag",0.021487681662316,999,999,0,NA,NA,"","CellID","FR_RNA_T1D_MS_20251103_P1"
