"","cellSource","probe","age","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","kmeans.cluster.1","ADAMTS2","CD3E","CXCR4","B2M","FYN","RPL13A","RAC2_1","CD53","IL7R","RAC2_2","CD44","TNFAIP3","CDC42_2","JAK1","CDC42_1","GAPDH","TGFB1","CD52","NFKB1","STAT5B","HIF1A","ZAP70","TNFRSF1B","FURIN","IRF1","CD28","CD8A","CTNNB1","THBS1","STAT3","TCF7","IFNGR1_2","STAT4","IL25","TGFBR2","REG3G","RAC1_2","LY6E","RAC1_1","CMA1","ITGB2","FFAR2","CCL24","IFIT3","IFNGR1_1","ITGAL","CXCL2","ANG","CCR7","CD40","CCR6","BCL2","CCR2","F2R","CCR3","CXCL10_2","PDCD1_2","IRF9","IL12RB1_1","MMP28","IFIT1","ICAM1","FZD1","GSK3A","PTEN","IL1B","IFI44","ISG15","CTLA4","PI3","TPSB2","HMGB1","CXCL10_1","SOCS3","TNF_2","IL22","CXCR3","STAT1","ICOS","ITGB1","RORC","IFI44L","JAK2","NLRP3","ITGA4","GATA3","CCL8","TNF_1","IFNAR2","CCR5","IRF2","NR4A1","CEACAM1","CCL3","LGALS3","IL4R","C3_1","C3_2","ZEB2","CAMP","IL12RB1_2","GRN","F2RL2","BCL6","FNDC4","IRF4","VAV1","LRP6","VEGFB","WNT1","IFNAR1","TBX21","TYK2","GSK3B","TNFRSF1A_1","TNFRSF1A_2","OSM","IRF7","CCR4","CFH","PTGES2","IFNG_2","IFNG_1","IL2RA","CSF1","EGR2","FOXP3","APP","TRAF3IP2","CSF2","PDGFB","PDGFA","EGR1","CCR1","CD4","AREG","TRAF2","IL26","TSPAN2","AIM2","MMP25","CD274","LEF1","PPARA","TGFA","FGF9","ATOH8","IL17A_1","MMP9","HLA.DRA","P3H4","CRISPLD2","PDCD1_1","SDC1","TNFRSF21","IL17A_2","IL1A","IGF1","HGF","NPNT","PPARGC1A","IL10","RHO","JAG1","TGFB3","C5_2","IL21","ENG","IL5RA","IL4","HMOX1","C5_1","VEGFA","IL2","IL3","MMP2","HBEGF","MMP24","FGFR2","CXCL9","IL7","CSF1R","DEFB1","ECM1","EGFL6","F13A1","IL5","LRP5","PPARG","SYK","VEGFC","VWF","cohort"
"16","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_A10",5,5,0,12.8848068,11.88595297,15.227917052,8.00730743,13.89566092,13.0624086,11.18103767,13.30915301,13.65222647,9.76759956,12.50202599,12.90548386,11.42471867,12.11054581,12.29282366,10.98450571,12.24308735,8.51010515,9.65120614,7.37990654,10.01056427,0,0,9.61218696,9.83407717,3.22069948,10.93912252,7.65655055,0,8.39951373,10.14179368,7.60132768,9.3812546,2.95557656,8.7005466,11.13011138,10.44551952,10.4774474,8.9890217,9.4965928,10.14289871,6.96661029,8.57501939,9.56818861,8.87138296,6.4936628,10.4134394,8.37843394,9.75376244,8.58190664,8.51017491,8.17227434,10.4893003,5.96581979,7.13488227,8.80974983,9.38767658,7.84252828,6.79981183,9.69796093,7.94898121,8.59395165,8.59237953,9.94213,7.57345895,10.0992195,4.97743731,8.79628074,4.93302443,5.97719825,8.31603537,6.6057869,3.84030901,7.3286095,6.87290385,7.20634854,8.64367027,0,8.29033354,6.59568373,3.26103901,7.46510269,6.81487125,8.86061969,8.44581371,2.43837664,7.53542856,4.59362674,0,7.74224544,3.14766438,2.2479682,4.92833656,0,0,2.00748229,1.804618,0,1.23182194,3.00586036,5.84449237,0,0,0.0890945300000006,0,8.39103935,2.80027095,0,0,0,7.6124484,7.88546068,7.3231795,0,0,0.562491439999999,2.1503725,10.49680249,8.9042255,0,0,0,0,8.05055184,0,0,0,0,0,0,0,0,0,0,0,8.66551744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97273532,0,0,0,0,0,7.6121913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"285","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_2W-UI-CO-ASCN-LPL_MAIT_5OPRU_B7",4,4,0,12.24670435,12.73352909,13.6975776,11.19758379,13.52115291,12.08378393,8.43897616,13.61183938,12.94878832,11.94510147,11.404671,12.817013,8.65758254,12.12613266,14.316777476,13.60654975,8.21642068,11.10935784,10.02722397,12.25467117,9.97926913,8.78062469,9.33887684,8.9067271,12.07548428,7.37870578,10.33243373,11.29793172,7.79953235,9.92236284,11.67143404,8.52653078,9.57182455,0,8.76817706,10.50765663,10.12444388,9.65464406,9.96108259,6.54218006,10.07590614,5.65666376,9.22798124,10.85779133,8.36386294,6.33908961,10.40309212,9.66274128,9.23242094,8.60837969,8.4043086,0,10.41852264,8.94647192,8.97740551,9.99256667,9.05212686,0,7.57406845,9.43234516,8.2499807,9.60246173,7.1038719,9.13716032,4.38067721,9.31839621,6.99208775,9.71070534,3.5383076,8.14041367,9.32922954,7.16701661,5.44656928,10.64195271,3.88469821,10.75684099,8.93142527,0,0,11.10253701,2.52624191,7.00928665,1.52570039,0,0,0,9.66619368,0,0,0,8.47732686,0,9.22741665,0,7.84004043,0,0,0,0,0,7.46752718,0.3648159,0,0,0,0,0,0,0.57107439,0,10.98631407,0,0,2.65660642,7.37338726,2.26063382,0,10.60363523,0,0,15.525931408,15.06393119,0,0,0,0,7.96352314,0,0,0,0,0,0,3.98200987,0,8.61768266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57952364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"148","tissue","RUS010","uninfl","tissue.RUS010.uninfl","tissue.RUS010.uninfl.FZ","tissue.RUS010.uninfl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_2W-UI-CO-SIGM-ALL_MAIT_5OPRU_H4",7,7,0,9.14422165,12.98130199,10.99269609,0,12.71699523,9.02654181,0,10.87187952,9.58193136,6.89225269,12.38218855,15.020245984,8.90735844,14.543288037,12.06481878,0,7.48188287,7.03524611,6.41645075,7.22360186,8.4825348,5.80050926,6.96544939,6.63188652,0,0,0,13.48410235,0,6.78145149,8.61637133,0,12.43050673,0,12.72366624,12.95345995,9.30239068,12.16132487,11.87593449,7.24441301,12.7536454,9.84770835,12.72007496,7.79043083,7.50161007,8.74052328,13.44868239,12.10115926,12.5104079,12.16036615,11.05840369,0,13.59961589,12.49677466,12.65397459,10.98807505,11.47707122,0,11.28169448,12.91532731,10.27283947,11.21320319,0,7.66466858,11.4081367,13.97454478,1.16291744,12.76775145,9.35749398,10.27404382,13.5962425,12.24537094,8.81125735,10.76943569,11.12510979,9.29653619,6.84121107,8.97287966,0,6.30237846,10.04164311,11.84883287,10.95139152,0,3.1933291,8.35672455,9.88470076,4.98140481,0,0,7.41607168,6.01448517,10.0663451,4.51143747,0,5.59861427,5.29055746,0,4.27726631,0,7.69078732,8.1492275,0,4.00276072,0,0,5.74278906,7.08341299,2.24500273,0,0,1.64138317,0,0,0,7.26681402,0,9.476345,0,0,0,0,0,0,0,0,0,0,0,0,0,10.15077747,0,0,0,0,0,0,0,0,0,0,6.22648295,0,0,0,1.26081563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"315","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-LPL_MAIT_5OPRU_F8",4,9,0,11.59021736,14.95848499,14.96130081,12.87983037,13.77578928,11.79881216,10.56737208,14.541136314,11.78452083,10.0505369,14.830622836,12.17551512,10.55391795,12.12614635,11.90774285,9.15616673,10.39903688,11.61621359,10.61023034,11.09844014,0,8.62263582,10.94174166,8.99348114,10.10340563,7.49742242,10.93823495,2.8978559,6.28148699,3.51678735,12.19852991,10.81687399,9.19649354,8.96326317,6.81972525,10.62731666,9.22197374,10.61413894,6.46945618,0,5.81833761,4.59815617,9.64085556,12.27475615,0,3.56962842,9.30942244,7.69774223,8.98249865,6.24286949,7.75191879,0,9.18863731,8.45251838,0,5.81380833,7.76776492,7.87773854,5.00736036,8.81165544,0,0,7.81065828,10.51948808,7.54452966,10.46972655,0,11.59955029,2.74381185,7.0630093,7.54751284,1.60334556,0,8.80035567,5.47648119,7.48597921,0,12.30038047,8.23350483,7.15343819,6.88687903,7.49997268,7.28614263,8.6597898,6.43973632,6.26077954,8.49175797,4.93107423,0,0,4.17460239,0,4.06086886,7.81858671,6.4016974,4.90715512,3.82200476,9.68031727,2.31055303,1.73561722,0,2.19497591,8.77580169,0,9.04260168,7.04158924,2.1593592,6.78387416,0,7.74080281,8.91811374,7.0599581,0,7.47329916,7.67646071,8.15285381,0,11.26277498,0,0,0,0,0,7.42766809,0,3.60253506,0,0,0,0,0,0,0,0,0,0,0,0,7.56092204,0,8.84066866,0,0,0,0,0.997580889999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"43","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_C10",5,5,0,11.4300148,11.23472378,13.15724465,8.65995583,13.02615691,12.28221072,10.73337158,14.322410254,12.97639579,10.39709271,13.32548821,13.21541711,11.30814153,12.57319257,11.47952883,11.28904985,11.23221267,6.6620869,9.17089576,8.3133387,9.21768241,7.76568234,8.55961008,8.36339972,10.35651028,0,10.38262604,9.64918183,8.26185065,8.81308687,10.7236548,7.90826285,9.30059658,6.52119963,9.02602587,9.11589858,9.16521054,8.34065584,9.22944075,9.31121239,9.75540076,6.05904569,8.80054065,9.72173192,8.53887397,6.28769375,9.62531407,8.04996947,8.65243103,8.52458722,10.02728691,9.26042501,9.899238,8.45630658,7.36476116,9.24771498,9.21507642,8.58970359,5.50865688,8.69254941,7.68371429,9.10593065,7.36470107,6.87393158,4.17997656,10.06706644,4.69629261,8.92571873,3.42404664,7.56762472,8.00478243,5.20510009,6.38298073,9.49153259,4.42352222,7.26978284,0,0,10.24326557,9.10465557,0,6.32639573,1.5757036,9.35499559,4.43549711,0,7.89581263,7.40787201,9.30445647,5.9445074,3.69781882,1.22165829,1.27410057,0,0,0,0,0,0,2.85964671,2.81179402,0.781769059999998,0,0,0,0,0,9.76376755,2.11236961,8.87707865,6.76385575,7.17692374,6.4955786,8.47862518,10.03301274,0,4.39532402,9.9609554,0,0,0,0,0,7.03812637,0,0,0,0,0,0,0,0,0,8.157864,0,9.43160324,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54257545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"51","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_E9",5,5,0,11.90664265,9.04525225,13.35074804,11.16299223,13.28903558,13.03466528,10.68251287,13.9768939,13.76816727,10.6307039,10.80499102,12.80228552,10.1811342,12.15618199,12.10283738,11.10970002,11.8028342,9.78096855,9.71923078,9.35656108,9.76364722,8.6946642,4.78802259,10.07923298,10.99715518,4.12217398,0,10.62531431,8.48576708,10.01398049,10.61770914,6.09406251,9.82362019,10.12398601,8.46656109,10.13662507,9.45197861,9.06259393,9.46523713,9.68589231,9.9989114,5.87507876,9.34790624,9.8726414,11.51228729,7.03154192,10.28972262,9.06030539,9.90291725,8.71240129,8.68800884,8.37151909,9.81282612,8.92710307,8.1958228,9.90367304,10.31042745,8.73167719,6.42426225,9.4559814,8.37081169,9.74424562,9.78228743,9.76813325,2.60448915,10.65097172,0,9.74834989,3.31107003,8.56162441,6.57194378,6.58649651,6.49476339,6.67770458,5.31854765,8.47369102,9.62834644,0,10.07636778,10.60277064,0.376364819999999,5.31850758,0.590378390000001,0,6.51405583,0,5.83340832,8.00021937,9.58140785,8.18415981,3.7647261,0.72836727,1.63753998,0,0,0,0,5.9314254,0,1.93163076,8.36671308,0.85186406,0,0,0,7.01739883,0,8.77673711,0,0,8.53727174,9.00613233,0,7.2898703,8.783899,0,0,10.41906163,11.58980964,0,0,0,0,0,0,0,7.89159159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956686130000001,0,0,0,0,0,0,0,0,0,2.16008599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"99","tissue","RUS010","infl","tissue.RUS010.infl","tissue.RUS010.infl.FZ","tissue.RUS010.infl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_1R-I-CO-ASCN-ALL_MAIT_5OPRU_G2",4,9,0,10.68476119,12.30740625,14.76388568,11.81335827,12.3932231,11.05737177,11.9843714,14.708796429,12.07583882,8.83399557,13.8647569,12.52444786,10.12863135,11.87324224,10.21899349,9.34144623,12.37811967,10.73744332,9.15335716,10.00324999,9.03480557,6.92051467,10.89794361,9.72892345,7.41756207,2.55182246,10.88652687,9.75424386,8.24443399,3.90552479,9.93067746,8.01904604,7.94913588,9.8085496,8.84905293,9.13986778,7.4994863,7.8554367,6.52112124,0,8.57276847,6.8588852,8.30552115,9.00808386,0,4.00088834,10.62944608,7.44385074,8.16784704,10.57078698,6.48081836,0,11.33989104,8.22340023,8.32077308,8.00653018,8.19148621,9.16127558,7.42188807,8.01251891,8.375872,7.29921048,8.76149371,10.01730706,5.93138048,9.58568477,5.79285538,12.10424791,0,0.409377159999998,9.69331207,7.43837496,1.51449775,11.060822,6.60886041,0,9.01905884,11.82862568,9.04827139,7.01925557,6.42218528,9.30519007,6.48792011,8.56347538,6.39930214,3.18563263,9.86214593,5.52741408,9.64388257,8.85526273,6.52190579,0,7.81668319,5.58912357,0,0,0,10.21015686,0,2.33272113,5.42977377,4.24115823,0,0,0,6.01129022,1.09251646,7.47045426,0,8.60387493,7.93069226,2.72817059,0,0,0,6.30022628,5.45998816,10.5573534,0,0,0,0,0,0,0,0,0,0,0,0,0,11.15311588,0,0,0,0,9.35266069,0,0.00986865999999864,0,6.86163805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41090402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137950010000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"253","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_2W-UI-CO-ASCN-LPL_MAIT_5OPRU_B7",4,4,0.72365851,12.29939479,13.81251852,14.227824532,10.66071058,13.03289965,11.68562655,9.04756036,14.845047598,11.95785024,10.01517692,14.631084308,12.49609375,10.12087261,12.08959665,10.38740714,10.97440559,9.72400042,8.10258973,9.63921476,10.18694531,8.39865333,8.4499824,10.12825289,8.88849149,9.89764793,6.83539832,0,11.0858322,0,7.2403776,11.0242188,8.55361795,10.33110341,4.49200773,9.29525031,9.88591077,8.65090004,9.6497558,9.60843975,0,10.41168206,7.40370889,10.12453127,10.8476024,9.47281045,7.0208711,10.69680597,9.47769562,10.05287197,8.79052989,8.37833699,0,10.60817817,10.41062615,9.37355539,11.1113526,9.10526941,6.80246433,7.32059217,9.72229767,9.04111563,9.69312599,9.89262617,8.64001036,8.52857538,10.63027712,7.76073534,10.1041994,3.99746119,6.34609878,9.33944483,9.31906399,8.38883121,7.80662037,6.77832443,8.29003667,9.15624817,10.55220093,0,0,5.79974301,6.69343879,8.16927104,0,5.70882094,4.56700371,0,0,9.53815026,0,7.62607507,3.63057519,8.29731451,5.57457675,0,5.90266739,4.79765724,0,3.13194275,0,8.04423907,0,0,0.0203085399999985,7.90386416,8.86225422,2.22610406,0,1.44717288,9.08576028,11.08503756,1.68333497,0,0,0,5.79896719,4.51647797,11.26212015,0,0,0,0,0,0,0,0,6.75799333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08715289,0,0,0,0,0,0,0,0,2.05006844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"256","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_2W-UI-CO-ASCN-LPL_MAIT_5OPRU_C8",4,4,0,12.09369565,13.14489649,14.357082271,11.78478212,11.22482623,11.84684653,12.0804318,13.73577585,12.22172066,12.14322647,13.02486648,12.68531019,12.1502408,12.04980915,13.00565311,10.35610911,8.21013324,12.70924006,10.27665787,7.0021513,9.18393624,8.40152514,11.3067113,9.06443015,11.61811513,7.99105561,8.51909628,9.82774734,0,7.19111324,12.60859337,10.23720911,9.26993024,7.23549414,5.37355453,9.69228956,3.97944113,9.34452628,7.88477988,0.83525538,9.31114145,6.81448315,9.34353522,12.27871101,0,4.9010436,10.02563488,10.0055822,8.98880192,8.60316183,7.28806496,9.8851323,9.73203361,8.51170575,8.65395864,10.9347082,7.60764447,7.20058912,6.88949959,9.1448082,8.51028454,8.78366913,7.21047223,8.19461599,7.37884845,9.78896004,6.90024695,9.67198884,4.12091141,7.08408917,9.17615069,7.43185851,7.81632624,8.9694748,5.62575535,7.41748005,0,10.00421438,9.91264965,10.24015916,4.4692891,4.75330245,5.78794986,0,9.42612597,6.45827382,6.46635189,0,10.20722163,0,7.54639194,4.01463987,8.36427792,0,8.08086944,3.08626903,3.41469766,8.41800334,2.86178619,2.85727971,5.2652832,0,9.98120187,2.40583062,0,0,1.36312152,7.27515913,0,0,0,0.0126100800000017,0,0,0,5.11297688,0,10.84560124,0,0,0,0,0,0,0,0.84449738,5.85175462,6.88576105,0,0,0,0,0,0,0,0,0,0,7.01200667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31961989,0,0,0,0,0,0,0,0,0,0,0,0.0463573299999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"96","tissue","RUS010","infl","tissue.RUS010.infl","tissue.RUS010.infl.FZ","tissue.RUS010.infl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_1R-I-CO-ASCN-ALL_MAIT_5OPRU_F9",7,7,1.3902423,7.38265509,11.28897048,12.07204008,7.02294688,12.16878789,6.95431771,0,11.62138121,7.67785151,7.46719556,10.67885946,13.97779418,9.43569443,13.28542561,10.94659657,7.27391181,6.38538207,0,7.40071729,7.227623,0,2.53476355,8.8569348,9.39041223,0,0.896811809999999,0,12.65560655,0,9.13888876,9.20860684,0,11.01592931,0,12.05507147,12.0960529,9.63417287,10.96903275,11.47056856,0,12.07526586,10.07597176,11.46642731,8.30694637,0,8.35815321,12.49156313,10.66394915,11.63138047,10.0963804,10.44821232,0,13.06917107,10.70859397,10.71718732,10.77131339,11.39298352,7.10737263,10.31617954,11.32274118,9.97483438,11.6666996,0,4.84621138,11.09634331,12.8578649,5.51856252,11.83104611,8.29713615,9.64445544,12.13558802,9.64866449,7.04980171,8.17881213,10.08720068,8.53537796,10.05704716,4.30957222,0,0,9.78368857,10.61163152,9.49785079,9.15813291,1.96717235,9.33680782,8.82082011,0,0,0,6.1035538,7.14285455,9.47864753,0,6.33415296,6.42305399,6.64856213,0,6.84608955,0,8.89299363,6.75840912,8.80961958,6.4652018,7.72832973,7.33074363,5.72795747,7.23951269,5.28376789,7.00718996,0,7.78127277,6.66589025,0,0,6.34426824,0,9.73409818,0,7.89117831,0,0,5.09490007,0,0,2.81719866,0,0,7.06387618,0,0,0,0,0,0,7.03747186,0,0,0,0,0,0,0,0,0,0,0,0,0,1.348314,0,0,0,0,0,3.67522173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"34","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_G9",5,5,0,12.23203927,12.50097799,14.481271887,8.8981627,13.23482218,11.94691944,10.62135525,13.03145003,12.53838215,10.56010036,10.58572238,12.85172595,10.28976754,11.8851448,11.60207416,11.14562514,12.0410096,0,9.18385652,0,9.95930434,4.88452446,7.10820894,8.23560895,8.43076899,0,0,9.72421879,8.20276392,8.01916711,10.93357585,7.22447461,9.41363136,5.946847,9.38853165,6.7845559,10.58481339,6.94955074,9.62441628,7.22468131,9.41425291,7.08111207,9.63271108,10.33718006,10.3624509,5.27985692,9.46586003,8.80525142,10.09755922,9.22606489,9.56767532,7.44106111,9.76524729,9.05808237,8.80812715,9.47583274,9.56587588,9.97570295,6.29549009,9.43537451,8.7999889,8.63276676,7.7414644,7.91674025,8.74276498,9.21229874,5.8538372,9.70444465,4.67576412,6.87373422,9.99326446,8.03914696,6.23799936,9.34826429,7.78716427,6.9803863,8.60202756,8.7406006,10.86063103,6.63894443,4.1155337,6.70895438,2.84852715,0,7.83338807,3.95942893,8.88963103,5.64845964,9.54702965,8.24981183,2.85690518,3.55756065,8.54650996,4.41683838,0.664687239999999,3.94371483,3.92079554,0,2.09085634,5.53981048,7.04900122,0,0,2.56316708,0,6.70067071,2.89890887,8.57785828,0.316738260000001,7.7605563,0,3.98171339,9.01448328,0,0,6.70576856,0,11.01148144,8.10921357,9.44719997,0,0,0,0,0,0,0,0,0,6.32682014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57678367,0,0,0,0,0,1.24256433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"42","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_B9",5,5,0,12.50687202,12.13240848,13.82286824,11.41795178,13.14223666,12.75059707,11.33003628,13.78545737,13.54132952,10.82224628,11.17558308,13.20516024,0,12.77061018,12.6075481,9.87954233,11.5268756,7.55263062,10.62765441,9.9217305,10.70862294,0,5.17282724,10.81424349,10.66510725,3.90905929,0,10.88675419,8.03275309,0,11.32780244,6.68597019,9.86119123,9.62153337,8.96496231,10.70352909,9.95558155,9.84601317,10.02244087,7.37698666,10.35049885,6.40601621,9.65017327,10.71283893,8.29688901,6.28938559,10.09311281,9.09533649,10.20644078,9.63406464,7.47207561,7.51533578,10.28493772,9.32219683,8.95358215,4.42775585,9.97361237,9.08420642,6.64040996,9.64457882,9.9962972,9.77807832,0,11.61330294,2.63792559,9.85592617,0,9.96208166,4.70741692,8.10630967,8.58017889,8.31863187,6.45281388,7.07969756,4.95231089,8.12830419,10.61384487,0,9.46842783,8.30678544,0.906362550000001,6.87446478,8.69344582,0,0,0,7.66336582,8.51380862,9.00523145,0,4.16047218,1.67825528,0,4.30232679,0,0,0,0,0,2.99634663,8.44417432,0,0,0,0,9.26029352,0,7.94925216,9.88019312,0,8.76993211,6.79727469,7.43847199,8.71328422,8.49300249,9.23447198,7.66296676,10.53273041,10.30193396,0,0,0,0,9.17457411,0,0,0,0,0,0,0,0,0,0,0,7.5251866,0,0,0,0,0,10.20194692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"56","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_G9",5,5,0,12.96346249,12.24080729,13.65206452,10.25669706,13.73268599,13.37665834,10.41605541,13.50226075,14.110417466,10.98739419,9.83603734,13.43828912,10.90521436,12.80902156,12.87026504,11.49837836,12.16792644,8.22870806,10.41405577,0,8.46817908,7.41306213,7.94507187,10.1902023,10.3333026,6.43734872,8.13304008,9.91429141,9.1676127,6.97358818,11.79518797,9.20259993,9.5036237,7.14878999,8.83369994,10.40644563,9.96293914,9.653221,9.38594248,11.2526683,9.89374156,5.20920668,9.42790893,11.07803914,11.70144636,5.84795865,9.64591612,8.9140265,9.78034526,8.7859401,10.40219291,10.20919136,10.19404669,8.82348663,8.64391188,9.51939369,9.16063375,0,7.40983145,9.31671896,8.35563673,9.52954579,8.25361323,10.99157208,2.39046363,10.7913321,0,9.05512159,3.52825097,7.99504878,9.30770204,8.15167871,5.95886013,8.77039781,4.2739077,7.51816058,9.89337538,7.00114792,9.8934084,10.89342165,0,7.17922609,2.27743592,6.83731951,7.30295974,0,7.10287731,8.42358888,11.19929749,6.39974762,3.1412855,0,0,0,0,0,0,6.0823558,0,0,7.10242272,1.10262744,0,0,0,7.86256251,0,7.55986454,0,0,9.8007766,6.28433656,0,5.10160996,10.11608536,0.24998502,5.13562426,10.37133764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09463116,0,0,0,0,0,0,0,8.33816299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
