"","cellSource","probe","age","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","kmeans.cluster.1","ADAMTS2","CD3E","RPL13A","FYN","B2M","RAC2_1","RAC2_2","CXCR4","CD44","CD53","IL7R","TGFB1","JAK1","CDC42_2","GAPDH","CDC42_1","CD52","TNFAIP3","STAT5B","NFKB1","HIF1A","ZAP70","TNFRSF1B","IRF1","CD28","FURIN","CTNNB1","CD8A","STAT3","TCF7","TGFBR2","LY6E","ITGB2","IFNGR1_2","STAT4","RAC1_2","IL25","FFAR2","RAC1_1","THBS1","ITGAL","ANG","REG3G","BCL2","IFNGR1_1","IFIT3","CCR6","F2R","CMA1","CCR2","CXCL10_2","CCR3","CCL24","IFIT1","CCR7","CD40","CXCL2","IRF9","IL12RB1_1","PDCD1_2","PTEN","MMP28","GSK3A","CTLA4","IFI44","IL1B","ICAM1","CXCL10_1","IL22","HMGB1","FZD1","RORC","TPSB2","STAT1","TNF_2","ITGB1","SOCS3","IFNAR2","ISG15","JAK2","GATA3","PI3","CCL8","ICOS","NLRP3","IFI44L","CCR5","ITGA4","CXCR3","TNF_1","CCL3","IL4R","CEACAM1","C3_1","IRF2","LGALS3","CAMP","C3_2","LRP6","NR4A1","IL12RB1_2","BCL6","VAV1","IRF4","F2RL2","ZEB2","GRN","VEGFB","FNDC4","WNT1","TNFRSF1A_1","TNFRSF1A_2","OSM","GSK3B","TBX21","TYK2","IFNAR1","CCR4","IRF7","CFH","IL2RA","EGR2","CSF1","FOXP3","PTGES2","APP","PDGFA","TRAF3IP2","PDGFB","CSF2","CCR1","IFNG_1","IFNG_2","TSPAN2","TRAF2","EGR1","CD4","AREG","CD274","IL17A_1","PPARA","IL26","FGF9","AIM2","MMP9","TGFA","HLA.DRA","LEF1","MMP25","CRISPLD2","IL17A_2","ATOH8","SDC1","P3H4","TNFRSF21","HGF","NPNT","PPARGC1A","IL3","RHO","IL21","HMOX1","JAG1","PDCD1_1","TGFB3","IL1A","ENG","IL10","IGF1","IL2","C5_2","VEGFA","C5_1","IL4","HBEGF","MMP2","IL5RA","MMP24","FGFR2","CXCL9","IL7","CSF1R","DEFB1","ECM1","EGFL6","F13A1","IL5","LRP5","PPARG","SYK","VEGFC","VWF","cohort"
"23","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_D10",5,5,0,13.06039104,13.77766832,11.45929707,15.021065631,13.26807018,13.61485421,12.61887898,10.66368431,10.529443,11.89222406,11.26106055,10.71192395,12.83360888,11.75816052,12.20696496,11.02306347,11.94264489,9.24365336,0,10.22061471,9.55274664,7.29024487,1.89828095,9.80843551,7.92062464,9.04321465,6.64729493,6.02432418,8.54836954,5.56642746,10.84614272,9.82467679,11.50830741,9.14808309,9.41886618,9.70506925,10.20295454,9.01903002,10.50053933,10.39718387,7.99240754,8.96626392,6.5738746,11.14501918,9.80298056,8.59889911,10.3433516,9.19618983,7.99173054,0,8.62222151,0,9.48834549,8.38342312,9.17478903,0.921007629999998,9.16826143,9.26082242,8.84323667,8.15554018,0.178702879999999,9.91359808,0,10.78664253,9.1976665,5.41918238,0,5.89586632,7.38626117,8.73452214,7.61109017,5.45945699,0,7.29536924,0,6.95495331,0,8.0889234,5.86637345,1.07968388,1.74539117,6.30500396,0,8.10047172,4.43787387,8.28278956,8.81237374,6.31030876,9.13988444,6.64784369,6.4245144,3.26492864,4.4438626,7.10340057,4.82499456,2.81027204,4.41705134,3.51090466,3.47948313,3.95278061,8.36652519,7.67867302,0,0,0,0,0,0.45448945,2.00487269,0,0,3.18217816,0,0,0,7.45865394,11.22626385,0,0,0,0,0,0.95673832,0,0,0,8.43853459,0,0,0,0,0,0,8.51540219,0,0,0,8.31308576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25724129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"405","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_1W-UI-CO-SIGM-LPL_MAIT_5OPRU_D3",1,9,0,10.60318731,13.60252189,11.53369476,15.427532743,9.46716491,9.31555499,15.866323346,10.85901267,12.03870357,15.103794821,10.27456878,12.17261509,13.25091585,12.78675956,13.25027308,7.62086044,14.517358142,10.6221663,11.20938955,10.79921786,7.98166586,8.34978732,10.47235324,11.35843918,9.09341247,11.43745156,7.94161868,7.42852615,6.40153886,9.84920929,10.03655908,8.29959634,12.56009905,8.92406303,10.16327267,3.50718773,7.76641156,10.141874,12.55356493,10.75951015,9.73419844,4.26293566,9.75880594,12.72474111,7.07712894,5.80615384,10.28796326,1.96921809,0,6.74282198,7.4112143,3.75603494,9.42979537,0,8.21896963,0,0.938672149999999,8.67237822,8.70372188,10.88439787,4.70063765,8.90202185,7.17588301,9.21393073,5.39331018,1.36583019,8.0582612,0,7.18456855,5.70652587,7.27461816,0,0,0,10.30218827,5.3774867,0,9.25903012,5.02504372,9.28530622,0.103519290000001,4.07715704,2.76524642,0,3.90501479,10.46732677,10.13969028,8.24653816,0,0,0,0,0,8.38406437,7.12968136,0,0,1.21838039,0,2.6741344,11.65026715,0,0,2.56280491,8.65096916,0,0,0,0,8.34359083,10.11489219,1.56504235,0,0,7.57512613,0,11.41916001,2.48341397,0,0,8.65663004,0,0,0,7.27188202,0,7.83160918,0,0,7.35824928,0,0,0,0,0,0,8.83610228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177352150000001,0,0.251172310000001,0,0,0,0,7.62360224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"289","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_2W-UI-CO-ASCN-LPL_MAIT_5OPRU_D7",6,6,0,12.03355504,12.23842505,9.13347864,13.20943094,11.91591052,12.76333457,14.963603657,11.24722052,9.95096516,15.485997871,9.54044863,10.92910594,12.471666,12.11655819,11.82016124,9.12801598,15.56196166,9.99861419,8.65391543,8.57558797,9.06802707,10.66750735,9.20239077,11.67385869,11.0963975,8.04699246,0,9.18681953,8.22406283,10.53239977,7.40495373,6.9082706,13.82310324,6.79552428,6.20164941,9.04035902,9.82294721,5.21152484,13.78062806,9.96264897,8.89406176,8.32686353,8.72193944,13.2962661,9.01949307,8.33238699,9.86273145,7.15927613,0,7.85534549,7.86758963,5.46005978,9.18693181,8.73848803,8.41392074,6.03309949,8.57816977,8.07265877,10.37556453,0,6.97279851,0,9.37680546,9.46889416,0,8.73940128,6.12603824,3.44108587,7.13500012,9.36100333,0,8.04997846,7.04348013,8.93763318,8.03077225,7.01661499,0,0,7.58642727,8.677355,3.47257314,0,0,1.06781664,0,0,0,7.15061037,8.06724798,0,8.57474614,0,0,7.8205821,4.40290692,0,0,0,8.69138001,2.88148549,9.09459526,6.65150333,0,0.646001930000001,7.55580374,6.52020844,8.53767575,0,0,0,0,10.32022016,0,0,6.21521703,0,9.8942495,5.98416551,8.44149244,0,0,11.1867863,0,8.03047888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515895059999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"215","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_2R-I-CO-DESC-LPL_MAIT_5OPRU_D3",6,9,0,12.65063097,12.53773052,12.02349683,13.72918146,11.40709144,11.88195292,14.639851493,12.14059173,11.09077912,14.286592383,10.13791262,12.300371,12.76313315,12.78477092,12.44584065,9.8044071,15.167956957,9.59745567,9.89691548,10.83947192,9.08679242,9.45492557,8.58248561,10.09779345,11.53341039,11.15393049,6.83827606,9.60278534,0,0,8.58850606,0,13.25931498,9.44495114,10.75278134,0,9.3652158,10.32122666,12.31211706,10.31087929,8.31994008,0,8.17311148,12.93950479,8.88814789,9.05214791,8.45495269,8.64865496,0,7.79932077,7.40368336,4.58678544,9.09003298,7.65927053,8.27162822,5.26186799,8.93156216,9.92003046,11.51401547,0,0,0,12.09232791,8.75991121,0.538422860000001,6.8238923,7.06942766,0,0,0,0,6.94981624,8.65745689,10.28756042,8.35653321,7.08328942,5.70998271,7.58616426,0,4.89009154,0,0,11.70651634,0,0,0,8.95839964,7.40567046,8.51583641,0,0,0,0,8.75411404,0,0,0,0,0,3.92485631,12.12655564,0,11.74825914,0,11.18587703,6.37061366,6.53402828,0,0,0,0,7.20774574,7.09856039,8.02309119,6.46316804,0,9.67343587,5.52130575,0,7.54771065,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96339819,0,0,0,0,7.97486716,0,8.32806841,0,0,0,0,0,0,4.12534961,0,8.03742849,0,0,1.85627917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"189","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_1R-I-CO-DESC-LPL_MAIT_5OPRU_A1",6,6,0,11.37600602,12.53704845,8.11289029,12.42285685,11.98864552,12.83583221,13.84521833,10.19965447,11.11752394,15.494900569,11.6241527,9.94044362,12.16452766,12.28198799,11.50128654,8.643242,15.274367131,10.21037247,10.67781993,12.63132536,8.14674893,7.44465877,10.32669561,10.39849375,11.31928411,9.70367942,4.95207082,8.86866661,5.91922734,9.94484989,9.14409598,7.16114636,11.9480636,7.99236732,9.12702123,8.53174468,9.87466117,8.21818118,8.19659494,8.67248679,9.76756821,4.25109995,10.4018134,11.10734637,8.95467384,7.32908842,9.77015111,6.67057151,0,2.90444509,8.55441346,2.03316783,9.22646161,8.78285598,5.04679526,4.25697581,6.48257715,4.5790077,10.29569085,0,5.31156467,8.9754156,9.51517616,7.49815948,0,9.3719534,3.30661973,0,8.69411743,9.38280771,11.71653996,8.05617473,9.93195245,10.39851374,0,6.8634318,0,2.67121588,3.40147582,0,0,0,9.93135823,0,0,11.21514689,0,7.48362547,10.00552894,0,8.94538498,0,0,0,4.14773531,0,0,0,0,0,0,9.06547291,9.31018509,0,9.35302102,3.90648372,7.07528904,0,0,9.32975788,8.60886691,10.74006466,0,0,0,0,9.56351968,0,0,8.82422681,8.72208836,12.19448804,0,0,0,0,0,0,0,8.67607924,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39871243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"295","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_2W-UI-CO-ASCN-LPL_MAIT_5OPRU_G7",4,6,0,12.27097912,11.22473579,12.65770378,12.19076129,11.27670572,11.73658211,11.27040903,7.74597451,9.82411116,13.44441601,9.44820883,11.96998851,11.29861789,12.63067475,10.93816363,10.26649867,13.13878168,11.00747121,7.50565022,10.763962,0,10.4350605,7.36386923,0,11.46460714,9.56077357,3.85435975,10.04505558,9.71106753,9.81624372,8.31950484,0,11.70847404,10.64924637,9.83428598,9.68472066,9.68757498,9.32606613,10.40551032,0,9.74487523,8.13130892,9.92316026,11.43520855,9.48632989,8.68521097,9.88787359,8.99913632,0,7.93703013,8.91564002,5.82596596,9.46187378,8.79610792,9.68505295,5.23878002,9.2259234,6.3242105,9.98384708,6.99854818,6.12694187,0,11.69895693,10.57049148,2.17303804,6.58525446,7.84802359,6.75324498,8.39770231,9.48724445,10.18043824,7.99886707,10.03353475,6.36682854,0,2.18994617,8.77067827,0,6.70571524,6.59552147,2.42128449,0,8.0383987,1.20477739,0.0483237800000005,0,6.96828375,6.77630245,5.98256631,0.0363295699999995,9.83615788,0,0,0,3.11536341,0,0,0,9.38125623,0.176288670000002,0,0,11.08672371,0.780160630000001,10.88545224,6.44018706,0,0,0,5.14821869,6.7638508,0.746195459999999,0,9.64094403,0,9.05734766,9.98332734,5.74629076,0,0,8.80916611,0,0,8.06209082,0,0,0,0,0,0,0,0,0,7.73906894,0,0,0,8.68720925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"366","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-IEL_MAIT_5OPRU_A9",5,6,0,10.47769309,13.4239558,9.16103261,14.570563583,10.60917279,11.35469932,15.141304074,9.15081848,9.83869841,14.446210946,10.25588818,10.4312027,12.65248681,11.11533647,12.1681127,11.13396235,14.481884049,7.32089311,9.99788317,8.33045364,8.49659847,7.44340897,6.81808583,10.01319822,9.02620631,10.31307274,5.80674708,6.28284565,8.87303493,8.49209103,8.5754436,8.88147575,10.3367672,8.06231185,10.03785583,9.10928295,9.7648902,9.29472449,10.71618657,10.1463685,8.8447544,5.77327341,9.03193216,9.85110926,8.58405786,8.48797509,10.06307544,8.32162275,0,5.76872488,7.75544611,4.00631596,7.71204243,7.51716235,7.8426239,4.53527639,8.05490667,6.83313369,10.41442793,8.99816409,7.46728512,0,8.75516226,9.78951713,0,6.28110428,5.9259507,1.47782538,1.61130702,9.04017571,6.40566872,5.85668189,7.03184967,5.53629737,10.61809732,7.47178957,7.35404029,4.8955171,3.03612419,7.70541384,4.09029762,0,7.07619625,0,7.46659901,0,10.50460355,8.0567907,0.800752150000001,0,6.59604383,0,0,7.8596197,9.37498967,0,0,0,6.20317375,1.41784461,0,6.07982131,0,2.15163749,0,0.434373390000001,8.25674798,0,0,7.1604452,8.26984342,8.66767597,7.76912563,0,0,0,9.33709975,0,9.26681151,0,0,0,4.68695538,0,0,0,0,0,0,0,0,0,4.86696586,0,9.21149788,5.98488402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78060611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"470","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-LPL_MAIT_5OPRU_G4",6,6,0,11.0086633,13.02505132,12.12498984,14.485850514,9.7344948,10.47172875,14.937155238,11.24050619,9.90823211,14.093364947,10.2319813,10.34904645,12.4956006,12.6685035,12.12579071,10.52824035,14.738812165,8.0230042,12.2487202,10.13970931,9.55757428,10.313369,7.27134211,8.97342069,10.05031693,0,5.98375536,8.51754135,0,0,7.46351195,0,12.38760899,9.53547274,10.7293785,9.5928306,9.87700875,10.03937615,10.86256175,7.64770028,8.15194795,8.17492507,9.65215019,12.10197962,9.11601082,8.8201208,10.19601446,8.71136987,0,6.22221271,8.12648409,6.35867928,9.23479067,7.6458287,9.80254348,6.32716879,9.07674849,8.16893925,11.48422868,9.0792793,6.82702793,0,10.15894631,11.24144714,0,9.098609,7.07756989,0,8.41465346,8.43969305,7.92851202,7.45348458,0,7.59457437,8.32098854,6.56181957,0,6.39483737,8.48365051,0,5.0578642,0,0,0,0,0,6.87617793,7.84978189,5.18141688,0,10.11825447,0,7.52358366,6.36828422,6.35874454,0,7.62348076,0,8.07006404,2.27780226,10.49412799,6.56400973,10.39572466,1.44463645,0,0,8.03003102,0,0,0,0,8.1246068,0,7.66651718,0.826070399999999,7.51994546,10.51260973,7.75546736,0,0,0,7.5495635,0,0,0,0,0,0,0,0,0,0,0,9.42903093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"406","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_1W-UI-CO-SIGM-LPL_MAIT_5OPRU_E1",1,9,0,11.41963932,14.094891305,12.5546592,15.90111714,11.81374612,11.7484612,15.669794622,12.67060247,10.9729362,13.32145384,11.74155286,13.11427529,11.81936784,13.84038801,11.66483769,10.49229449,15.515447549,10.1895493,13.00438773,10.5880215,8.59622593,7.41670191,10.10148747,7.79261801,11.30641811,7.67218567,4.14496212,9.39826776,8.34503524,8.66818707,7.54884913,9.0494716,11.17030083,9.84866303,9.47182898,7.81616407,7.24945289,9.37772561,0,7.70406733,8.08037468,6.06797364,9.31062993,11.10915219,3.1717196,8.7322349,0,7.03432884,0,3.19171069,7.22753855,0,7.6958725,11.97586798,0,0,8.53786856,6.78627683,9.52492488,9.89251116,0,7.9847857,8.47112421,7.06430424,0,0,4.13664691,0,7.11790245,0,6.40402408,1.0708766,10.72145255,8.79985618,8.49177837,5.98827435,0,0,7.24309661,9.02178446,0,0,8.84150629,4.06816733,8.5302021,9.24627905,8.3561441,8.07015996,8.8750981,4.47141437,9.4981918,0,0,9.70611804,5.8489089,0,0,0,6.78763846,0.813105140000001,9.513641,8.66400781,9.56055906,3.21867566,0,0,7.41976913,0,0,0,0,0,0,2.85649238,6.71410861,10.0644467,11.05759027,4.69443763,0,0,0,0,0,0,9.27964192,0,9.34565197,0,0,0,0,0,0,0,7.06728872,0,7.63719863,0,0,0,0,0,1.07688197,0,0,0,0,0,0,0,0,0,3.88997468,0,0,0,0,0,0,0,0,0,0,0,3.88304236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"53","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_F12",5,5,0,12.50022616,14.212730543,8.2974773,13.63918159,12.78190929,13.44074362,12.64564128,10.93776046,9.97792613,13.43702587,11.66966958,10.85768986,13.05976902,12.38280994,12.55811057,13.41385851,11.73479101,10.27099741,9.215659,0,10.15970102,0,7.68531868,8.57393764,7.32038855,0,3.10749051,7.13775488,10.18496282,0,9.58760097,8.85995403,7.61390542,0,10.61219849,9.54276503,9.70634747,9.64107189,9.53052063,7.4298206,9.99082722,7.57480785,8.52828037,7.24816637,9.20712282,8.79789879,10.55895534,8.99950911,0,8.36499867,8.91457893,5.71837784,9.22885853,8.19191915,9.34135153,5.81117185,8.67312614,6.75107518,9.44598667,10.14369933,7.25393999,9.00786947,9.3419704,9.17522842,1.60588373,9.54984003,6.66475181,1.28604354,8.547321,9.33881658,10.29483357,7.64861152,8.06684641,8.58034349,10.72424414,6.58895318,9.04353439,4.9535793,7.15685412,7.18434954,3.10423349,0,7.40599464,1.35237165,0,0,0,7.0872134,7.96103055,0,7.90767618,0,0,8.1826321,3.64550336,0,0,0,2.48986672,0,0,7.80618585,0,0.57848946,0,5.12338868,7.49154684,0,0,8.33600777,0,0,7.95390002,0,0,0,10.31826365,0,10.59948284,7.80175522,0,0,0,6.97651721,8.99758384,0,0,0,0,0,0,0,9.90560089,9.12747264,0,0,0,0,0,0,0,0,0,0,0,0,8.17100276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"460","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-LPL_MAIT_5OPRU_C5",6,6,0,10.62552999,12.96105131,11.63995075,15.058689669,10.57328673,11.04603538,13.35396202,11.41193965,9.25903979,13.4065194,11.27027284,10.41485924,12.4260611,11.79030232,12.30086565,9.32347845,13.28337213,9.89704191,13.21166489,10.27235865,8.78030304,7.84727898,0,10.08449374,10.59983125,10.49254953,7.26480276,8.78034356,8.03499385,7.4236006,7.22909376,7.63032214,11.72065496,8.66140256,10.48837524,9.04362964,9.25878424,10.10127847,12.96807919,0,9.38914627,6.79875091,6.72818687,11.41485414,6.54008654,6.07409388,9.0412144,8.58971087,0,6.06508805,8.30394906,6.08582376,8.01931473,8.87225654,8.20580963,5.51133702,6.72425512,0,6.91321609,0,6.70353138,0,10.77490482,8.67278745,0,8.36638919,6.11920747,1.50183345,8.40966699,8.8117543,8.42804774,5.96865779,0,8.65864986,0,5.85497668,0,5.79970392,5.47183383,7.61384138,3.65001553,0,0,6.25310683,0,8.51417693,0,8.60329203,8.39715611,0,7.91708767,2.20893523,0,0,6.14618102,0,0,0,7.75009943,0,7.98109186,8.82912769,0,1.07384899,10.16067547,7.67065361,7.8867579,0,0,6.77565409,6.79065859,0,6.72678887,0,5.40414174,0,10.0683213,0,0,0,0,0,0,0,7.16306278,10.13192709,0,0,0,0,0,0,0,7.18238887,0,0,6.92724408,0,0,7.91151983,0,10.1833191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08702899,0,0,3.11185306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"57","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_H10",5,5,0,12.49645761,13.36881828,8.55734555,11.61007149,11.61956923,12.53462876,11.63111527,9.23094052,10.10471457,13.35227733,11.74704443,11.90446264,12.64290072,12.84122678,11.93861465,12.11636828,11.6938405,7.29923027,7.09063101,8.37782027,10.29991115,0.16868556,10.57149759,9.55279182,0,10.02921617,4.0888785,7.35895619,8.50826546,9.50662399,9.44276572,10.00810319,10.29424632,0,10.24045243,9.28885156,8.77419915,9.19421991,9.87224859,9.64602647,8.70381071,8.12128044,6.97163535,9.65016601,9.2828344,8.72054072,10.967294,8.67742807,10.41214101,7.01800332,9.03801422,5.29705471,8.81191162,8.27837404,8.71740766,5.01146075,8.25812076,5.45497974,9.58793593,10.26144308,6.65454107,1.18599139,9.5502411,9.66214072,0,7.82506556,7.26168755,1.48233287,9.03467939,9.43804326,8.79858447,7.90543127,8.62361926,11.03508875,0,4.71748585,8.39092702,0,7.33106403,8.83510388,0,0,0,0.172469209999999,8.39059546,9.63711458,9.76920915,7.79769766,9.81977152,0,0,0,0,4.68541385,1.15595949,0,0,0,0.256935089999999,0,8.16969166,6.39977687,2.80145054,0,0,1.85018549,9.80844854,0,0,6.98218773,8.27636551,0,6.72662441,0,6.07242301,7.94169813,9.95058847,0,0,0,0,0,0,7.99195881,7.59344647,8.25246896,8.04871693,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74571663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08713189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"326","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-IEL_MAIT_5OPRU_F9",5,9,0,11.98925423,13.66191653,11.55807738,14.481826544,11.66542758,11.59318393,15.562705568,11.22410867,11.29595104,14.218128486,9.00726419,11.51341426,11.39085316,12.14290671,11.517163,11.95572969,16.442812265,10.18852979,8.63697578,8.90600017,10.47646851,4.93017577,9.18828393,10.4646098,8.27680304,8.68473235,7.46458747,0,8.78004204,10.49822414,10.15938808,8.498319,12.70955727,0,9.19361493,8.34645654,8.02660335,9.21919435,8.3244349,9.54669381,8.63275667,5.21678309,8.80869667,12.79592078,5.51468237,8.80915779,10.63387043,8.23485269,7.48302497,7.13955266,8.30784563,0,9.26292492,8.39168294,7.08683344,0,7.75999102,8.55576424,7.14058937,10.13573443,3.59542359,0,10.35760794,10.45654498,3.3827566,0,8.53444042,1.08067715,6.62181804,5.72073379,10.07647921,0,0,5.42146267,7.2881636,4.85082519,4.43105632,7.77398638,7.35524915,6.95680646,0,3.60562061,2.04814323,2.78541028,4.52602331,9.21324256,9.0069752,3.80823275,5.57293365,0,0,0,0,9.55749474,6.19921049,0,0,0.987376529999999,9.32022635,2.53657138,9.71371711,0,7.62073801,1.9300594,9.07030229,0,7.49471102,0,0,7.10599992,9.99739427,0,7.5497192,0,6.86402216,8.69616275,10.9440734,0,0,0,0,0,0,0,0,0,7.71172152,0,0,7.44796468,0,0,0,0,0,0,0,0,0,0,0,0,9.59680678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57249357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"445","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1W-UI-CO-SIGM-LPL_MAIT_5OPRU_D2",6,6,0,10.63050998,13.50334561,11.51497193,14.569760983,10.07853556,10.65490436,12.55043713,12.27648627,9.90189268,12.77792557,10.09629635,10.3517145,11.84309181,11.3884721,11.45772652,9.17367911,13.04613722,7.50586751,11.04441003,9.82845882,7.70771632,6.13762316,8.0377579,0,9.91632037,9.03258428,7.38746016,8.36135512,7.83528317,6.34447048,5.41761275,8.88905568,9.28607282,6.20573463,10.25158907,9.20165757,9.01881032,9.85230423,9.22530788,8.50195201,7.67356882,5.57694361,0,9.1345633,7.75953051,7.49977448,9.5017402,7.82045473,0,5.91686335,7.65420159,5.8896582,8.66068629,10.57440003,8.64152566,4.59946421,8.85794565,6.69257845,7.19548158,0.795676610000001,7.1995001,6.56921998,9.42418491,9.44105542,0,8.42977655,5.95019576,0,8.09086818,7.91669899,9.55639158,5.78707323,6.81748157,5.44661609,7.2358536,3.186485,0,4.34299732,5.39650383,5.64925595,3.93642738,0,9.8116673,0.58668977,0,8.15852899,8.38885874,7.12963355,3.79902335,0,0,0,0,8.23389244,7.8489596,0,0,0,2.33358657,0.278137149999999,11.18801481,6.91148749,10.06132917,1.75346511,8.96769218,6.63330713,6.48857465,0,0,0,0,0,0,6.31082038,5.26582845,6.22573364,9.47149082,5.65573161,0,8.17798096,11.02696781,0,0,0,6.82647693,8.51664731,8.30320615,0,0,0,0,0,0,9.07643006,0,0,0,0,0,0,4.39274828,0,0,0,0,0,0,0,0,0,0,0,1.32795123,0,0,0,0,0,0,0,0,0,0,7.83548095,0,0,0,0,0,0,0,0,5.27710869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
